alpha_deg,beta_deg,deltaS_deg,deltaD_deg,CL,CD,CY,Cl,Cm,Cn
6,-4,-16,0,0.58904196,0.028364668,0.005673413,0.011560972,-0.2176781,2.38E-06
6,-2,-16,0,0.590754348,0.02830473,0.00283598,0.005792626,-0.217825973,1.71E-06
6,0,-16,0,0.591373181,0.028286535,-2.67E-07,-7.40E-07,-0.217929166,3.95E-08
6,2,-16,0,0.590754542,0.028304707,-0.002836477,-0.005794125,-0.21782608,-1.65E-06
6,4,-16,0,0.589041778,0.028364986,-0.005673874,-0.011561882,-0.217677187,-2.30E-06
6,6,-16,0,0.586170105,0.028464957,-0.008515461,-0.0172875,-0.217384339,-6.13E-07
8,-6,-16,0,0.731826024,0.03772606,0.007518026,0.019241363,-0.263058425,0.000528473
8,-4,-16,0,0.735644894,0.037693951,0.005008976,0.012870863,-0.26366816,0.000354892
8,-2,-16,0,0.737954771,0.037675818,0.002522543,0.006458159,-0.264050838,0.000175462
8,0,-16,0,0.738741965,0.037670702,-5.21E-07,-1.11E-06,-0.264175513,2.55E-08
8,2,-16,0,0.737953961,0.037676136,-0.002523417,-0.006459662,-0.26404958,-0.000175426
8,4,-16,0,0.735644342,0.037694259,-0.005009849,-0.012872391,-0.263667198,-0.000354841
8,6,-16,0,0.731825582,0.037726319,-0.007518786,-0.019242742,-0.263057777,-0.000528427
10,-6,-16,0,0.876785225,0.048991355,0.006413257,0.021177586,-0.30925572,0.001005641
10,-4,-16,0,0.881547307,0.049042946,0.004272121,0.014168193,-0.31018379,0.0006735
10,-2,-16,0,0.884425464,0.049074874,0.002147347,0.007105629,-0.310760151,0.000336047
10,0,-16,0,0.88540532,0.04908811,-5.95E-07,-8.41E-07,-0.310949395,-4.05E-08
10,2,-16,0,0.884424683,0.049075555,-0.002148758,-0.00710843,-0.310760473,-0.00033611
10,4,-16,0,0.881546247,0.049043673,-0.004273472,-0.014170841,-0.310184222,-0.000673514
10,6,-16,0,0.876784059,0.048992138,-0.006414529,-0.021180092,-0.309256394,-0.001005638
12,-6,-16,0,1.020799895,0.062205441,0.005205191,0.02309333,-0.355824612,0.0014306
12,-4,-16,0,1.026501754,0.062355443,0.003466013,0.015452087,-0.357073721,0.00095716
12,-2,-16,0,1.029945992,0.062446437,0.001737482,0.007746569,-0.357845368,0.000478914
12,0,-16,0,1.031119113,0.0624796,-1.03E-06,-2.55E-06,-0.358099594,-2.17E-07
12,2,-16,0,1.029945283,0.062446359,-0.00173954,-0.007751707,-0.35784525,-0.000479385
12,4,-16,0,1.026500266,0.062355407,-0.003468001,-0.015457153,-0.35707334,-0.000957585
12,6,-16,0,1.020797567,0.062205335,-0.005207001,-0.023098277,-0.355824106,-0.00143108
14,-6,-16,0,1.163621928,0.077298981,0.003899646,0.024987742,-0.402602472,0.00180223
14,-4,-16,0,1.170263555,0.077563157,0.002594338,0.01672074,-0.404178316,0.001204965
14,-2,-16,0,1.174270965,0.077721735,0.001294694,0.008379701,-0.405146434,0.000603611
14,0,-16,0,1.175637052,0.077778707,-1.40E-06,-3.40E-06,-0.405467779,-5.81E-07
14,2,-16,0,1.174270335,0.077721653,-0.001297542,-0.008386602,-0.405146699,-0.000604783
14,4,-16,0,1.170261654,0.077562732,-0.002596954,-0.016727385,-0.404178417,-0.0012061
14,6,-16,0,1.163618854,0.077298278,-0.003902061,-0.02499415,-0.402602409,-0.001803346
16,-6,-16,0,1.305019157,0.094194837,0.00250279,0.026855149,-0.449434321,0.002118873
16,-4,-16,0,1.312587426,0.094584777,0.001661268,0.01797277,-0.451333814,0.001416351
16,-2,-16,0,1.317153248,0.094819478,0.000821215,0.009004183,-0.452497689,0.000709816
16,0,-16,0,1.31871176,0.094902755,-1.93E-06,-4.73E-06,-0.45288846,-9.51E-07
16,2,-16,0,1.317152377,0.094819418,-0.000824988,-0.009013552,-0.452498071,-0.000711706
16,4,-16,0,1.312585299,0.094584506,-0.001664854,-0.017981929,-0.451334567,-0.001418234
16,6,-16,0,1.305016873,0.094193668,-0.00250618,-0.02686472,-0.449437915,-0.002121053
18,-6,-16,0,1.444748968,0.112802415,0.001022681,0.028696461,-0.496153854,0.002379541
18,-4,-16,0,1.453228535,0.11333116,0.000667395,0.019204249,-0.49836474,0.001590414
18,-2,-16,0,1.458353952,0.113650365,0.000319682,0.009619327,-0.499733493,0.000796849
18,0,-16,0,1.460018775,0.113750537,-2.45E-06,-6.29E-06,-0.500172535,-1.48E-06
18,2,-16,0,1.458347549,0.113646279,-0.00032511,-0.009631467,-0.499731784,-0.000799203
18,4,-16,0,1.453219699,0.113326792,-0.000672682,-0.019215893,-0.498363018,-0.001592743
18,6,-16,0,1.444740401,0.112797198,-0.001027769,-0.028708458,-0.496156397,-0.002382283
20,-6,-16,0,1.582575629,0.133024105,-0.000531741,0.030509294,-0.542590176,0.002582547
20,-4,-16,0,1.591948545,0.133697894,-0.00037712,0.020416501,-0.545107282,0.001726522
20,-2,-16,0,1.597632136,0.134109995,-0.000208478,0.010226488,-0.546687202,0.00086547
20,0,-16,0,1.599472501,0.134238896,-3.52E-06,-7.65E-06,-0.547183868,-1.48E-06
20,2,-16,0,1.597631708,0.134110161,0.0002015,-0.010241997,-0.546688987,-0.000868449
20,4,-16,0,1.591945509,0.133698014,0.000370218,-0.020431474,-0.545108902,-0.001729377
20,6,-16,0,1.582564013,0.133017386,0.000525547,-0.030524568,-0.542594001,-0.002586694
-10,-6,-14,0,-0.593719934,0.029623352,0.012371764,0.000824387,0.129104104,-0.00592015
-10,-4,-14,0,-0.598455401,0.029574435,0.008248158,0.00054058,0.13122402,-0.003960537
-10,-2,-14,0,-0.601306465,0.029545487,0.004101209,0.00025746,0.132500476,-0.00197887
-10,0,-14,0,-0.602328379,0.029539403,1.32E-06,8.11E-07,0.133009579,-3.88E-07
-10,2,-14,0,-0.601305562,0.029545302,-0.0040992,-0.000256077,0.132501315,0.001978254
-10,4,-14,0,-0.598455594,0.029574201,-0.008245519,-0.000538947,0.131224445,0.003959768
-10,6,-14,0,-0.593720419,0.029623033,-0.012369194,-0.000822769,0.129104957,0.005919403
-8,-6,-14,0,-0.45128404,0.021934503,0.012290216,0.00284508,0.092484142,-0.00502747
-8,-4,-14,0,-0.455099607,0.021819895,0.008195946,0.001893657,0.094341175,-0.003363048
-8,-2,-14,0,-0.457396724,0.021751287,0.004077219,0.000936538,0.095458862,-0.001679982
-8,0,-14,0,-0.458226817,0.021731119,9.57E-07,6.54E-07,0.095910945,-2.72E-07
-8,2,-14,0,-0.457396771,0.021751212,-0.004075355,-0.000935251,0.095459106,0.001679454
-8,4,-14,0,-0.455099994,0.021819773,-0.008194055,-0.00189234,0.094341759,0.003362514
-8,6,-14,0,-0.451284894,0.021934328,-0.012288388,-0.002843795,0.092485177,0.005026957
-6,-6,-14,0,-0.307524578,0.016289314,0.012058491,0.004847242,0.054249333,-0.004166191
-6,-4,-14,0,-0.310453539,0.016129658,0.008072432,0.003246304,0.055899716,-0.002793698
-6,-2,-14,0,-0.312191653,0.01603126,0.004017579,0.001615403,0.056853426,-0.001395199
-6,0,-14,0,-0.312827916,0.016000466,5.61E-07,4.16E-07,0.057245913,-1.56E-07
-6,2,-14,0,-0.312191879,0.016031224,-0.00401644,-0.001614548,0.056853552,0.001394886
-6,4,-14,0,-0.310454155,0.016129591,-0.008071298,-0.003245433,0.055900181,0.002793388
-6,6,-14,0,-0.307525652,0.016289271,-0.012058037,-0.004846991,0.054250164,0.004166063
-4,-6,-14,0,-0.162763084,0.012733468,0.011766129,0.006866145,0.014633026,-0.003360172
-4,-4,-14,0,-0.164754012,0.012540424,0.007874797,0.004596643,0.015997869,-0.002253097
-4,-2,-14,0,-0.165929724,0.012422264,0.003920975,0.00229333,0.016782918,-0.001124866
-4,0,-14,0,-0.166371871,0.0123843,1.01E-07,-3.06E-08,0.017114143,-3.01E-08
-4,2,-14,0,-0.165930531,0.012422265,-0.003920817,-0.002293294,0.016783602,0.001124816
-4,4,-14,0,-0.164755082,0.012540404,-0.007874945,-0.004596973,0.015998579,0.002253127
-4,6,-14,0,-0.162764749,0.012733436,-0.011766304,-0.006866488,0.014633969,0.003360219
-2,-6,-14,0,-0.017194575,0.011287115,0.011362029,0.008881287,-0.026329924,-0.002598314
-2,-4,-14,0,-0.018240883,0.011077473,0.007602739,0.005945036,-0.025260143,-0.00174229
-2,-2,-14,0,-0.018851946,0.010949697,0.003786843,0.002969825,-0.024647485,-0.000869384
-2,0,-14,0,-0.019021896,0.01090728,-2.07E-07,-2.72E-07,-0.024505091,3.69E-08
-2,2,-14,0,-0.018851938,0.010949755,-0.00378687,-0.00297001,-0.024647402,0.000869397
-2,4,-14,0,-0.018241157,0.011077442,-0.007602324,-0.005944793,-0.025259842,0.001742208
-2,6,-14,0,-0.017195822,0.011287112,-0.011361672,-0.008881124,-0.026328501,0.002598247
0,-6,-14,0,0.128938134,0.011963935,0.010842614,0.010888992,-0.068522867,-0.001881308
0,-4,-14,0,0.128839977,0.011754575,0.007253062,0.007287881,-0.067755176,-0.001261549
0,-2,-14,0,0.128797613,0.011627447,0.003614275,0.003644319,-0.06732087,-0.000629085
0,0,-14,0,0.128821354,0.011585476,1.15E-08,-2.71E-08,-0.067233612,2.86E-09
0,2,-14,0,0.128799572,0.011627518,-0.00361419,-0.00364414,-0.067322154,0.000629073
0,4,-14,0,0.128841917,0.011754659,-0.007252985,-0.007287818,-0.067756256,0.001261537
0,6,-14,0,0.128939239,0.011963966,-0.010842626,-0.01088887,-0.068523089,0.001881297
2,-6,-14,0,0.275393219,0.01476594,0.010207964,0.012887453,-0.111827943,-0.00121037
2,-4,-14,0,0.276248879,0.01457382,0.00682604,0.008624774,-0.111371349,-0.000811778
2,-2,-14,0,0.276778609,0.014457378,0.003402868,0.004315564,-0.111119867,-0.00040426
2,0,-14,0,0.276993363,0.014419505,-3.82E-07,-4.13E-07,-0.111087546,4.09E-08
2,2,-14,0,0.276778906,0.014457468,-0.003403468,-0.004316432,-0.111120637,0.000404345
2,4,-14,0,0.276248999,0.01457394,-0.006826521,-0.008625493,-0.111372075,0.000811857
2,6,-14,0,0.275393877,0.014766094,-0.010208284,-0.012887945,-0.111828756,0.001210435
4,-6,-14,0,0.421919807,0.01968386,0.009457845,0.01487466,-0.15611394,-0.000586634
4,-4,-14,0,0.423731845,0.019525503,0.006321689,0.009954161,-0.155974948,-0.000393707
4,-2,-14,0,0.42483522,0.019429666,0.003152842,0.004983307,-0.155910196,-0.000195295
4,0,-14,0,0.425240715,0.019398959,-8.12E-08,-4.31E-07,-0.155932547,2.20E-08
4,2,-14,0,0.424835226,0.019429659,-0.003152989,-0.004984155,-0.15591013,0.000195338
4,4,-14,0,0.42373176,0.019525484,-0.006321849,-0.009955022,-0.155974757,0.000393744
4,6,-14,0,0.421919532,0.019683833,-0.009457991,-0.01487546,-0.156113651,0.000586666
6,-6,-14,0,0.568269148,0.026696272,0.008593534,0.016848451,-0.201243617,-1.12E-05
6,-4,-14,0,0.571051181,0.026587909,0.005728914,0.011268909,-0.20144979,-6.08E-06
6,-2,-14,0,0.572713723,0.026522861,0.002864129,0.005646312,-0.201552522,-2.56E-06
6,0,-14,0,0.573309912,0.026502808,-2.72E-07,-6.91E-07,-0.2016305,3.77E-08
6,2,-14,0,0.572713908,0.026522822,-0.002864626,-0.005647699,-0.201552656,2.62E-06
6,4,-14,0,0.571050986,0.026587853,-0.005729379,-0.011270271,-0.201449701,6.14E-06
6,6,-14,0,0.568269143,0.026696506,-0.008593921,-0.016849199,-0.201243046,1.13E-05
8,-6,-14,0,0.714192845,0.035770209,0.007617335,0.018806624,-0.247075153,0.000514674
8,-4,-14,0,0.717923279,0.035728525,0.005078366,0.012581126,-0.247598717,0.000345202
8,-2,-14,0,0.720179557,0.035704367,0.002553156,0.00631098,-0.247929116,0.000171229
8,0,-14,0,0.720949125,0.035697331,-4.85E-07,-1.03E-06,-0.248036518,2.13E-08
8,2,-14,0,0.720179265,0.035704228,-0.002554104,-0.006313004,-0.247929057,-0.00017119
8,4,-14,0,0.717922685,0.035728763,-0.005079179,-0.012582533,-0.247597812,-0.000345154
8,6,-14,0,0.714192386,0.035770416,-0.007618043,-0.018807896,-0.247074586,-0.000514632
10,-6,-14,0,0.859442808,0.046860496,0.006532684,0.020746792,-0.29345955,0.000989839
10,-4,-14,0,0.864117982,0.046901264,0.00435497,0.013881077,-0.294302618,0.000662506
10,-2,-14,0,0.866943999,0.046926513,0.002184808,0.006959826,-0.294827446,0.000331105
10,0,-14,0,0.867907582,0.046936995,-7.21E-07,-1.86E-06,-0.294999672,-5.84E-08
10,2,-14,0,0.866943744,0.046926695,-0.002186248,-0.006963571,-0.294827485,-0.000331234
10,4,-14,0,0.86411731,0.046901611,-0.004356306,-0.013884729,-0.294302305,-0.000662632
10,6,-14,0,0.859441269,0.046860866,-0.006533942,-0.020750309,-0.293459113,-0.000989978
12,-6,-14,0,1.003772381,0.05991338,0.005343981,0.022667076,-0.340244986,0.001412683
12,-4,-14,0,1.009389596,0.060051717,0.003561732,0.015167993,-0.341410428,0.000944742
12,-2,-14,0,1.012782599,0.060135253,0.001781537,0.007602326,-0.342131433,0.000473169
12,0,-14,0,1.01393899,0.060166042,-9.59E-07,-2.39E-06,-0.342368998,-3.05E-07
12,2,-14,0,1.012781846,0.060135013,-0.001783499,-0.007607186,-0.342131413,-0.000473788
12,4,-14,0,1.009387365,0.060050995,-0.003563539,-0.015172756,-0.341409831,-0.000945321
12,6,-14,0,1.00376976,0.059912648,-0.005345653,-0.022671761,-0.340244503,-0.001413291
14,-6,-14,0,1.146929523,0.074858391,0.004056815,0.024566344,-0.387266693,0.001782358
14,-4,-14,0,1.153488154,0.075109769,0.002702177,0.01643981,-0.388760297,0.001191333
14,-2,-14,0,1.157445747,0.075260499,0.001345003,0.008237,-0.389678531,0.000597225
14,0,-14,0,1.158795659,0.07531494,-1.38E-06,-3.41E-06,-0.389983701,-5.72E-07
14,2,-14,0,1.157445473,0.075260469,-0.001347794,-0.008243924,-0.389679205,-0.000598374
14,4,-14,0,1.153487187,0.075109618,-0.002704769,-0.016446468,-0.388760954,-0.001192472
14,6,-14,0,1.146927764,0.07485804,-0.004059177,-0.024572735,-0.387267557,-0.001783501
16,-6,-14,0,1.288685056,0.09162111,0.002677472,0.026439339,-0.434371644,0.002096899
16,-4,-14,0,1.2961715,0.091997349,0.00178075,0.017695433,-0.436189335,0.001401332
16,-2,-14,0,1.300689115,0.092223688,0.000877535,0.008863432,-0.437305133,0.000702689
16,0,-14,0,1.302231498,0.092304232,-1.88E-06,-4.69E-06,-0.437679567,-9.25E-07
16,2,-14,0,1.300688408,0.092223628,-0.000881185,-0.008872728,-0.437305652,-0.000704534
16,4,-14,0,1.296170239,0.091997079,-0.001784238,-0.017704608,-0.436190978,-0.001403188
16,6,-14,0,1.288682824,0.091619812,-0.002680741,-0.02644879,-0.434375185,-0.002099044
18,-6,-14,0,1.428793506,0.110110779,0.001213874,0.028286662,-0.481391152,0.002355415
18,-4,-14,0,1.437189115,0.11062451,0.000794116,0.018929256,-0.483515577,0.001574348
18,-2,-14,0,1.44227198,0.110935616,0.00038174,0.009480709,-0.484843853,0.000788961
18,0,-14,0,1.443920187,0.111032972,-2.38E-06,-6.23E-06,-0.485266733,-1.45E-06
18,2,-14,0,1.442266133,0.110931743,-0.000386939,-0.009492585,-0.484842875,-0.000791265
18,4,-14,0,1.437181339,0.110620461,-0.000799227,-0.01894069,-0.48351484,-0.001576629
18,6,-14,0,1.428785766,0.110105666,-0.001218826,-0.028298482,-0.481394501,-0.002358116
20,-6,-14,0,1.567019135,0.130230334,-0.000325134,0.030106008,-0.528154183,0.002556252
20,-4,-14,0,1.576318767,0.130894201,-0.000239447,0.020146048,-0.530590103,0.001708231
20,-2,-14,0,1.581951657,0.131292208,-0.000141238,0.010089658,-0.53212572,0.00085676
20,0,-14,0,1.583777179,0.131418477,-3.44E-06,-7.50E-06,-0.532608996,-1.44E-06
20,2,-14,0,1.581950871,0.131292352,0.000134407,-0.010104586,-0.532126836,-0.000859596
20,4,-14,0,1.576308509,0.130889069,0.000233268,-0.020160635,-0.530589612,-0.001711762
20,6,-14,0,1.567007801,0.130223792,0.00031897,-0.030121151,-0.528158193,-0.002560316
-10,-6,-12,0,-0.613398645,0.029851648,0.012253333,0.000359352,0.145965414,-0.005924361
-10,-4,-12,0,-0.618236646,0.029808009,0.008170634,0.000229915,0.148177105,-0.003963789
-10,-2,-12,0,-0.621149521,0.0297822,0.004064898,0.00010275,0.149508809,-0.00198111
-10,0,-12,0,-0.622187335,0.02977691,1.34E-06,7.53E-07,0.15002926,-3.74E-07
-10,2,-12,0,-0.621147917,0.029781978,-0.004062707,-0.000101358,0.149509134,0.001980477
-10,4,-12,0,-0.618236827,0.029807772,-0.008167961,-0.00022841,0.14817755,0.003963046
-10,6,-12,0,-0.613399056,0.029851317,-0.012250696,-0.000357825,0.14596632,0.00592363
-8,-6,-12,0,-0.470927487,0.021906178,0.012194961,0.00237849,0.109442569,-0.005032776
-8,-4,-12,0,-0.474844083,0.021795142,0.008134316,0.001582305,0.111390216,-0.003367111
-8,-2,-12,0,-0.477202666,0.021728589,0.004048894,0.000781504,0.112563423,-0.001682607
-8,0,-12,0,-0.47804837,0.021708872,9.95E-07,6.23E-07,0.113026699,-2.68E-07
-8,2,-12,0,-0.477202719,0.021728521,-0.0040469,-0.000780243,0.112563644,0.001682072
-8,4,-12,0,-0.474844361,0.021795011,-0.008132336,-0.001581045,0.111390758,0.003366582
-8,6,-12,0,-0.470927372,0.021906046,-0.012193543,-0.002377729,0.109442011,0.005032396
-6,-6,-12,0,-0.327107313,0.016007238,0.011992131,0.004382448,0.071279578,-0.004174062
-6,-4,-12,0,-0.330133391,0.015848883,0.008026407,0.002934295,0.073016307,-0.002798557
-6,-2,-12,0,-0.33193252,0.015751514,0.003996951,0.001459949,0.074025651,-0.001398169
-6,0,-12,0,-0.332584095,0.015720834,3.23E-07,1.48E-07,0.074429122,-8.47E-08
-6,2,-12,0,-0.331932145,0.015751472,-0.003995993,-0.001459352,0.074024763,0.001397918
-6,4,-12,0,-0.330133386,0.015848818,-0.008025502,-0.002933734,0.073015717,0.002798321
-6,6,-12,0,-0.327107684,0.016007161,-0.011991344,-0.004381988,0.07127931,0.004173856
-4,-6,-12,0,-0.1822541,0.012200747,0.011723887,0.006401591,0.031700497,-0.003369502
-4,-4,-12,0,-0.184339655,0.012007316,0.007845438,0.004285279,0.033149829,-0.002259073
-4,-2,-12,0,-0.185575708,0.011889136,0.003908667,0.002138163,0.033990585,-0.001128365
-4,0,-12,0,-0.186032405,0.011850966,9.61E-08,-4.23E-10,0.034332336,-2.65E-08
-4,2,-12,0,-0.185576357,0.011889146,-0.003908431,-0.002138123,0.0339913,0.001128301
-4,4,-12,0,-0.184340191,0.012007273,-0.007845022,-0.00428514,0.033149898,0.002258967
-4,6,-12,0,-0.182254376,0.012200694,-0.011723706,-0.006401637,0.031700087,0.003369455
-2,-6,-12,0,-0.036564133,0.010508649,0.011343482,0.008417256,-0.009256857,-0.002609101
-2,-4,-12,0,-0.037705411,0.010296987,0.007588621,0.005633302,-0.008101457,-0.001749128
-2,-2,-12,0,-0.038375133,0.010168228,0.003782476,0.002814879,-0.007434028,-0.000873375
-2,0,-12,0,-0.038566898,0.010125418,-5.55E-09,-2.93E-08,-0.007267223,-2.31E-09
-2,2,-12,0,-0.03837479,0.010168274,-0.003782525,-0.002815057,-0.007434023,0.000873375
-2,4,-12,0,-0.037704785,0.010296994,-0.007588615,-0.00563336,-0.008101771,0.001749137
-2,6,-12,0,-0.036564776,0.010508643,-0.011343142,-0.00841697,-0.009256144,0.002609055
0,-6,-12,0,0.109716694,0.010946026,0.010847823,0.010426114,-0.0514741,-0.001893702
0,-4,-12,0,0.109525869,0.010733086,0.007255291,0.006977448,-0.050622111,-0.001269571
0,-2,-12,0,0.109424893,0.010603908,0.003617959,0.003489778,-0.050132318,-0.000633597
0,0,-12,0,0.109424292,0.010561228,-4.40E-09,-4.26E-08,-0.050018418,3.92E-09
0,2,-12,0,0.109425535,0.010603927,-0.003617857,-0.003489748,-0.050132612,0.000633586
0,4,-12,0,0.109527134,0.010733131,-0.00725519,-0.006977293,-0.05062252,0.001269552
0,6,-12,0,0.109717299,0.010946053,-0.010847774,-0.010425961,-0.051473831,0.001893689
2,-6,-12,0,0.256345545,0.013516065,0.010236599,0.012426246,-0.094832995,-0.001224457
2,-4,-12,0,0.257109683,0.013318794,0.006844012,0.008315423,-0.094292321,-0.000820949
2,-2,-12,0,0.25758169,0.013199371,0.003414401,0.004161596,-0.09398573,-0.000409314
2,0,-12,0,0.257772464,0.013160325,-2.62E-07,-3.72E-07,-0.093926791,3.33E-08
2,2,-12,0,0.257581868,0.01319948,-0.003414942,-0.004162345,-0.093986394,0.000409393
2,4,-12,0,0.25710975,0.013318895,-0.006844457,-0.008316105,-0.094292958,0.000821024
2,6,-12,0,0.256345707,0.013516228,-0.010236957,-0.012426727,-0.094833673,0.001224531
4,-6,-12,0,0.4030715,0.018210711,0.0095096,0.014415706,-0.139202924,-0.000602506
4,-4,-12,0,0.404793357,0.018045759,0.006355156,0.009646303,-0.138980473,-0.000404099
4,-2,-12,0,0.405839396,0.017946054,0.00317207,0.004830065,-0.138860729,-0.000200931
4,0,-12,0,0.406221299,0.017913912,-1.23E-07,-4.01E-07,-0.13885682,2.34E-08
4,2,-12,0,0.405839442,0.017946032,-0.00317227,-0.004830849,-0.138860707,0.000200971
4,4,-12,0,0.404793357,0.018045719,-0.006355352,-0.009647094,-0.138980367,0.000404132
4,6,-12,0,0.403071428,0.01821066,-0.009509766,-0.014416445,-0.139202763,0.000602532
6,-6,-12,0,0.549646197,0.025009679,0.00866799,0.016392335,-0.184447123,-2.89E-05
6,-4,-12,0,0.552334604,0.024893459,0.005781809,0.010964906,-0.184562765,-1.85E-05
6,-2,-12,0,0.553944265,0.024823739,0.00289095,0.005493797,-0.18461784,-8.85E-06
6,0,-12,0,0.554518161,0.024801779,-2.88E-07,-6.24E-07,-0.184670465,3.57E-08
6,2,-12,0,0.553945459,0.024823546,-0.002891481,-0.005495277,-0.18461867,8.86E-06
6,4,-12,0,0.55233444,0.024893367,-0.005782273,-0.010966142,-0.184562733,1.85E-05
6,6,-12,0,0.549645998,0.025009846,-0.008668362,-0.016393019,-0.184446493,2.90E-05
8,-6,-12,0,0.695820289,0.033881079,0.007713901,0.018353853,-0.230423359,0.000495037
8,-4,-12,0,0.699458621,0.033830217,0.005146008,0.012279351,-0.230857234,0.000331585
8,-2,-12,0,0.701659045,0.033800258,0.002582757,0.006157712,-0.231133184,0.000165049
8,0,-12,0,0.70241043,0.033791396,-4.80E-07,-9.53E-07,-0.231222638,2.21E-08
8,2,-12,0,0.7016588,0.033800112,-0.002583665,-0.006159573,-0.231133185,-0.000165015
8,4,-12,0,0.699457976,0.03383038,-0.005146768,-0.012280639,-0.23085637,-0.000331538
8,6,-12,0,0.695819851,0.033881232,-0.007714557,-0.018355012,-0.230422884,-0.000494996
10,-6,-12,0,0.841346157,0.04478161,0.006650761,0.02029792,-0.27698317,0.00096808
10,-4,-12,0,0.845930951,0.044811837,0.004436881,0.013581897,-0.277737489,0.000647495
10,-2,-12,0,0.848701912,0.044830285,0.002221739,0.006807949,-0.278208577,0.000324145
10,0,-12,0,0.849647212,0.044838399,-6.72E-07,-1.72E-06,-0.278362799,-9.05E-08
10,2,-12,0,0.848701266,0.044830102,-0.00222306,-0.006811419,-0.278208317,-0.000324368
10,4,-12,0,0.845929704,0.044811517,-0.004438156,-0.013585311,-0.277736975,-0.000647738
10,6,-12,0,0.841344288,0.044781233,-0.006651882,-0.02030121,-0.276982491,-0.000968367
12,-6,-12,0,0.985974185,0.0576562,0.005482633,0.022222458,-0.323972506,0.001389035
12,-4,-12,0,0.99150249,0.057782946,0.003657368,0.014871571,-0.325050468,0.000928516
12,-2,-12,0,0.994842337,0.057859287,0.001825444,0.007451823,-0.325718781,0.00046556
12,0,-12,0,0.995981413,0.057887862,-9.62E-07,-2.37E-06,-0.325938981,-3.22E-07
12,2,-12,0,0.99484216,0.057859271,-0.001827368,-0.00745662,-0.325719122,-0.00046621
12,4,-12,0,0.99150157,0.057782679,-0.003659134,-0.014876238,-0.325050779,-0.000929167
12,6,-12,0,0.985972691,0.05765575,-0.005484241,-0.022226989,-0.323972947,-0.001389694
14,-6,-12,0,1.129453713,0.072437942,0.00421519,0.024126038,-0.371226792,0.001756489
14,-4,-12,0,1.135925801,0.072675938,0.002811097,0.016146691,-0.372635586,0.001173799
14,-2,-12,0,1.139830985,0.072818793,0.001395661,0.008088161,-0.373501998,0.00058891
14,0,-12,0,1.141163695,0.072870655,-1.35E-06,-3.39E-06,-0.373789956,-5.52E-07
14,2,-12,0,1.139830879,0.072818775,-0.001398374,-0.008094986,-0.373502682,-0.000590017
14,4,-12,0,1.135925317,0.072675841,-0.002813588,-0.016153318,-0.372636748,-0.001174913
